Contract_ID,Project_ID,Project_Name,Ownership,Developer,Address,ZIP,Parcel_ID,Council_District,Unit_Type,Housing_Tenure,Development_Status,Total_Units,Affordable_Units,Total_ADA_Units,PSH_Units,MFI_20,MFI_30,MFI_40,MFI_50,MFI_60,MFI_65,MFI_70,MFI_80,MFI_100,MFI_120,Affordability_Start_Date,Affordability_Expiration_Date,Affordability_Period,FIL_Status,CAL_FIL,Date_FIL_Recorded,HDA,Private_Activity_Bonds,Affordability_Unlocked,SMART,Dev_Agreement,Density_Bonus,FIL,LIHTC,GO_Bonds_2006,GO_Bonds_2013,GO_Bonds_2018,CDBG,CIP_Funds,HOME,HTF,Project_Connect,City_Subsidy,Longitude,Latitude
347,4239,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2260 Zach Scott Street,78723,0217160801,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,07-27-2009,07-27-2010,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70120239,30.29450035
347,4240,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2256 Zach Scott Street,78723,0217160803,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,08-14-2009,08-14-2010,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70130157,30.29450035
347,4241,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2252 Zach Scott Street,78723,0217160804,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,07-31-2009,07-31-2010,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70140076,30.29450035
347,4242,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2248 Zach Scott Street,78723,0217160804,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-29-2009,10-29-2010,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70140076,30.29450035
347,4243,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2244 Zach Scott Street,78723,0217160805,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,06-22-2009,06-22-2010,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70149994,30.29450035
347,4244,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2240 Zach Scott Street,78723,0217160806,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,06-29-2009,06-29-2010,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70159912,30.29450035
347,4245,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2236 Zach Scott Street,78723,0217160808,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,06-26-2009,06-26-2010,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.7016983,30.29439926
347,4246,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2232 Zach Scott Street,78723,0217160808,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,06-24-2009,06-24-2010,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70179749,30.29439926
347,4247,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4101 Mattie Street,78723,0215160704,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,07-22-2008,07-22-2009,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70240021,30.29299927
347,4248,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4105 Mattie Street,78723,0215160706,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,01-26-2009,01-26-2010,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70240021,30.29310036
347,4249,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4109 Mattie Street,78723,0215160706,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,03-02-2009,03-02-2010,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70240021,30.29310036
347,4250,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4113 Mattie Street,78723,0215160708,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-27-2009,02-27-2010,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70240021,30.29319954
347,4251,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4117 Mattie Street,78723,0215160708,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,01-26-2009,01-26-2010,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70249939,30.29319954
347,4252,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4121 Mattie Street,78723,0215160709,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,01-20-2009,01-20-2010,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70240021,30.29330063
347,4253,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4125 Mattie Street,78723,0217161002,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,01-15-2009,01-15-2010,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70249939,30.29339981
347,4254,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4129 Mattie Street,78723,0217161002,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-13-2009,02-13-2010,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70240021,30.29339981
347,4255,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4133 Mattie Street,78723,0217161003,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-12-2009,02-12-2010,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70249939,30.2935009
347,4256,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4137 Mattie Street,78723,0217161005,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-20-2009,02-20-2010,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70249939,30.29360008
347,4257,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4141 Mattie Street,78723,0217161005,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-27-2009,02-27-2010,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70249939,30.29360008
347,4258,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4145 Mattie Street,78723,0217161006,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-20-2009,02-20-2010,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70249939,30.29369926
347,4259,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4149 Mattie Street,78723,0217161008,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-05-2009,02-05-2010,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70249939,30.29380035
347,4260,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4153 Mattie Street,78723,0217161008,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,03-13-2009,03-13-2010,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70249939,30.29380035
347,4261,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2225 Antone Street,78723,0215161706,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,07-18-2011,07-18-2012,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70040131,30.29140091
347,4262,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2221 Antone Street,78723,0215161705,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,06-30-2011,06-30-2012,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70050049,30.29140091
347,4263,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2217 Antone Street,78723,0215161705,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,07-18-2011,07-18-2012,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70050049,30.29140091
347,4264,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2213 Antone Street,78723,0215161704,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,04-15-2011,04-15-2012,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70059967,30.29140091
347,4265,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2209 Antone Street,78723,0215161703,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,05-17-2011,05-17-2012,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70069885,30.29140091
347,4266,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2205 Antone Street,78723,0215161702,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,03-14-2011,03-14-2012,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70079803,30.29140091
347,4267,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2201 Antone Street,78723,0215161701,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-28-2011,02-28-2012,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70089722,30.29140091
347,4268,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,3900 Threadgill Street #30,78723,0215161811,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,03-30-2011,03-30-2012,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70030212,30.29089928
347,4269,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,3900 Threadgill Street #28,78723,0215161811,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,03-30-2011,03-30-2012,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70030212,30.29089928
347,4270,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,3900 Threadgill Street #24,78723,0215161811,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,05-18-2011,05-18-2012,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70030212,30.29089928
347,4271,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,3900 Threadgill Street #29,78723,0215161811,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,03-30-2011,03-30-2012,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70030212,30.29089928
347,4272,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,3900 Threadgill Street #27,78723,0215161811,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,04-08-2011,04-08-2012,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70030212,30.29089928
347,4273,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,3900 Threadgill Street #25,78723,0215161811,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-15-2011,11-15-2012,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70030212,30.29089928
347,4274,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,3900 Threadgill Street #23,78723,0215161811,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,05-16-2011,05-16-2012,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70030212,30.29089928
347,4275,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,3900 Threadgill Street #19,78723,0215161811,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,06-30-2011,06-30-2012,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70030212,30.29089928
347,4276,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,3900 Threadgill Street #4,78723,0215161811,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-18-2011,11-18-2012,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70030212,30.29089928
347,4277,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,3900 Threadgill Street #6,78723,0215161811,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-15-2011,11-15-2012,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70030212,30.29089928
347,4278,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,3900 Threadgill Street #8,78723,0215161811,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-08-2011,11-08-2012,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70030212,30.29089928
347,4279,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,3900 Threadgill Street #10,78723,0215161811,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-13-2011,10-13-2012,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70030212,30.29089928
347,4280,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,3900 Threadgill Street #5,78723,0215161811,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,01-30-2012,01-30-2013,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70030212,30.29089928
347,4281,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,3900 Threadgill Street #3,78723,0215161811,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,01-30-2012,01-30-2013,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70030212,30.29089928
347,4282,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2744 Tom Miller Street,78723,0215162002,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,01-30-2012,01-30-2013,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70030212,30.29019928
347,4283,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2736 Tom Miller Street,78723,0215162004,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-15-2011,11-15-2012,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70050049,30.29019928
347,4284,David Weekley - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2732 Tom Miller Street,78723,0215162005,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,10-06-2011,10-06-2012,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70059967,30.29019928
347,4285,Standard Pacific - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4401 Mattie Street Unit A,78723,0217161401,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,12-30-2013,12-30-2014,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70249939,30.29680061
347,4286,Standard Pacific - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4401 Mattie Street Unit B,78723,0217161401,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,01-24-2014,01-24-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70249939,30.29680061
347,4287,Standard Pacific - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4401 Mattie Street Unit C,78723,0217161401,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-04-2014,02-04-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70249939,30.29680061
347,4288,Standard Pacific - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4401 Mattie Street Unit D,78723,0217161401,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,01-22-2014,01-22-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70249939,30.29680061
347,4289,Standard Pacific - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4401 Mattie Street Unit E,78723,0217161401,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,12-30-2013,12-30-2014,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70249939,30.29680061
347,4290,Standard Pacific - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4401 Mattie Street Unit F,78723,0217161401,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,12-30-2013,12-30-2014,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70249939,30.29680061
347,4291,Standard Pacific - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4417 Mattie Street Unit A,78723,0217161401,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-27-2014,02-27-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70249939,30.29710007
347,4292,Standard Pacific - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4417 Mattie Street Unit B,78723,0217161401,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,01-31-2014,01-31-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70249939,30.29710007
347,4293,Standard Pacific - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4417 Mattie Street Unit C,78723,0217161401,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,01-31-2013,01-31-2014,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70249939,30.29710007
347,4294,Standard Pacific - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4417 Mattie Street Unit D,78723,0217161401,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-28-2014,02-28-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70249939,30.29710007
347,4295,Standard Pacific - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4417 Mattie Street Unit E,78723,0217161401,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-20-2014,02-20-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70249939,30.29710007
347,4296,Standard Pacific - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4417 Mattie Street Unit F,78723,0217161401,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,01-31-2014,01-31-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70249939,30.29710007
347,4297,Standard Pacific - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4416 Berkman Drive Unit A,78723,0217161401,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,01-17-2014,01-17-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70059967,30.29710007
347,4298,David Weekley - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4416 Berkman Drive Unit B,78723,0217161401,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,01-09-2014,01-09-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70059967,30.29710007
347,4299,Standard Pacific - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4416 Berkman Drive Unit C,78723,0217161401,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-25-2014,02-25-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70059967,30.29710007
347,4300,Standard Pacific - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4416 Berkman Drive Unit D,78723,0217161401,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,01-09-2014,01-09-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70059967,30.29710007
347,4301,Standard Pacific - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4416 Berkman Drive Unit E,78723,0217161401,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-27-2014,02-27-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70059967,30.29710007
347,4302,Standard Pacific - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4416 Berkman Drive Unit F,78723,0217161401,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,01-09-2014,01-09-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70059967,30.29710007
347,4303,Standard Pacific - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4400 Berkman Drive Unit A,78723,0217161401,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,12-27-2013,12-27-2014,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70059967,30.2968998
347,4304,Standard Pacific - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4400 Berkman Drive Unit B,78723,0217161401,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,01-21-2014,01-21-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70059967,30.2968998
347,4305,Standard Pacific - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4400 Berkman Drive Unit C,78723,0217161401,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,12-27-2013,12-27-2014,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,-97.70059967,30.2968998
